Node 1	Node 2
lead	340303117434701
lead	336626118255150
lead	335943118042212
lead	343717118063601
lead	342200118100001
lead	343851118083801
lead	335849118112201
lead	342144118181601
lead	335013118142502
lead	340158118412401
lead	340205118405301
lead	335943118042221
lead	340148118030901
lead	334944118203305
lead	340400117530001
lead	344729118224308
lead	335943118042207
lead	335943118042202
lead	342000117590001
lead	335943118042227
lead	340040118100901
lead	341732118171101
lead	344000118250001
lead	335716118135106
lead	335935118042901
lead	340045118035501
lead	335236118232101
lead	335801118213101
lead	344751118241915
lead	11098000
lead	335314118223801
lead	343522118095701
lead	335943118042246
lead	340005118043301
lead	340156118411401
lead	335943118042204
lead	10278300
lead	340156118410601
lead	344415118130301
lead	334615118131001
lead	335517118081302
lead	344834118151401
lead	335742118113301
lead	335943118042219
lead	334837118085704
lead	340207118413301
lead	334657118160004
lead	340248118352401
lead	341400118130001
lead	335440118081101
lead	335524118152004
lead	340027118071901
lead	344120118081301
lead	342643117505201
lead	342526118322101
lead	335943118042231
lead	335209118080101
lead	335943118042403
lead	344751118241911
lead	342400117490001
lead	344107118092401
lead	343100118190001
lead	335013118142504
lead	334737118101905
lead	340655118451801
lead	344753118241701
lead	335524118152002
lead	344751118241921
lead	342900118190001
lead	335801118213104
lead	341844118294409
lead	340900117550001
lead	344836118221104
lead	335943118042217
lead	334657118160002
lead	335943118042228
lead	340800117460001
lead	342632118084501
lead	341900117490001
lead	340700117560001
lead	335235118175903
lead	335555118204003
lead	340400118240001
lead	341100118240001
lead	334836118061201
lead	335943118042211
lead	335555118204001
lead	335443118215502
lead	335431118173101
lead	340156118405203
lead	343000118210001
lead	335314118142901
lead	343700118110001
lead	335235118175904
lead	335943118042223
lead	341735118112101
lead	340040118100904
lead	340715118055401
lead	334944118203303
lead	335943118042220
lead	343122118024401
lead	344125118075801
lead	335400118070001
lead	335030118070001
lead	335208118073801
lead	11105500
lead	344836118221108
lead	344800118221309
lead	341000118220001
lead	340607118034801
manganese	335733118164703
manganese	344843118215601
manganese	335126118155801
manganese	340242118410501
manganese	340112118033701
manganese	335400118070001
manganese	335943118042243
manganese	335235118175903
manganese	340157118413103
manganese	344000118270001
manganese	344910117533101
manganese	341400118030001
manganese	343600118260001
manganese	344600118160001
manganese	340030118041201
manganese	344910117533104
manganese	340043118040001
manganese	344740118223801
manganese	335943118042224
manganese	344006118082601
manganese	340245118411501
manganese	340235118295901
manganese	335049118032905
manganese	334747118132303
manganese	334747118132301
manganese	344836118221104
manganese	335126118155805
manganese	335431118173101
manganese	334815118184702
manganese	340208118410101
manganese	335900118220001
manganese	344729118224304
manganese	340300117480001
manganese	342240117495401
manganese	343000118210001
manganese	335337118113404
manganese	335943118042227
manganese	343522118095701
manganese	340206118410701
manganese	342300118040001
manganese	340624117434301
manganese	335112118090405
manganese	344815118240401
manganese	343713117485101
manganese	341844118294409
manganese	335716118135101
manganese	335333118140602
manganese	335443118031904
manganese	340045118035501
manganese	341600118090001
manganese	335555118204004
manganese	340156118411101
manganese	334802118141805
manganese	11080880
manganese	335943118042228
manganese	344120118081301
manganese	340156118410601
manganese	335943118042247
manganese	335013118142503
manganese	344759118221301
manganese	342623118190401
manganese	342400117490001
manganese	334904118202401
manganese	334836118061201
manganese	11105500
manganese	334815118184704
manganese	335943118042206
manganese	342045118215201
manganese	342600118170001
manganese	335737118192502
manganese	340106118134803
manganese	344751118241921
manganese	340652117504101
manganese	336626118255150
manganese	344759118223201
manganese	344753118241601
manganese	334607118053801
manganese	335733118164701
manganese	343717118063601
manganese	334445118125301
manganese	334722118152301
manganese	344751118241925
manganese	334657118160001
manganese	335209118080101
manganese	335524118152004
manganese	335236118232104
manganese	340159118414601
manganese	340900118170001
manganese	341100118010001
manganese	344910117533105
manganese	335642118103705
manganese	340248118352401
manganese	334944118203306
manganese	335943118042211
manganese	340208118411001
manganese	342404118450106
manganese	335546118024303
manganese	340027118071903
manganese	340931118062901
manganese	335801118213101
manganese	335943118042221
manganese	344752118241902
manganese	335235118175902
manganese	334904118130303
manganese	340040118100904
manganese	344835117531301
manganese	335215118102001
manganese	344751118241802
manganese	342600118190001
manganese	335943118042214
manganese	342000117580001
manganese	340046118182702
manganese	334657118160004
manganese	334737118101904
manganese	335858118183501
manganese	340027118041501
manganese	341400117490001
manganese	340700117560001
manganese	335943118042204
manganese	341900118190002
manganese	344130118075701
manganese	335943118042219
manganese	335555118204002
manganese	340554118025901
manganese	335943118042210
manganese	335946118042102
manganese	335829118065202
manganese	344103118035501
manganese	343334118083301
manganese	335810118070201
manganese	344751118241903
manganese	334944118203302
manganese	343800118300001
manganese	334737118101905
manganese	334657118160002
manganese	335131118204501
manganese	340200118270001
manganese	335529118065501
manganese	344835117531303
manganese	334751118131902
manganese	344753118241801
manganese	340155118410201
manganese	335829118065203
manganese	341448118020001
manganese	335126118155803
manganese	344138117581901
manganese	344042118130001
manganese	343040118363801
manganese	335943118042215
manganese	335943118042208
manganese	335239118061506
manganese	335943118042205
manganese	341100118092001
manganese	335943118042226
manganese	344800118221309
manganese	334944118203305
manganese	335943118042207
manganese	335524118152001
manganese	335737118192501
manganese	334737118101906
manganese	343331118014901
manganese	343727118085202
manganese	335431118173102
manganese	335752118080201
manganese	340233118011301
manganese	344135118044801
manganese	343216117562601
manganese	344107118092401
manganese	343848118083801
manganese	335033118193102
manganese	11103000
manganese	11107745
manganese	342420118402201
manganese	11104000
manganese	340156118412001
manganese	334841118140002
manganese	335742118113301
manganese	335716118135105
manganese	342700118110002
manganese	344849117545801
manganese	343300118280001
manganese	343139118314301
manganese	335943118042246
manganese	344752118241901
manganese	342643117505201
manganese	335028118053906
manganese	344841118240301
manganese	335546118024302
manganese	335943118042201
manganese	343222117552901
manganese	334615118131001
manganese	335235118175904
manganese	334904118130304
manganese	344703118095601
manganese	343932118144001
manganese	335719118101501
manganese	334802118141803
manganese	335526118573201
manganese	341800118010001
manganese	342800118280001
manganese	335935118042901
manganese	343943118081801
manganese	335943118042209
manganese	335312118200702
manganese	344910117533102
manganese	343822118051901
manganese	333420118060501
manganese	343546118091601
manganese	340156118411401
manganese	335013118142502
manganese	344910117533103
manganese	335738118051301
manganese	344836118221101
manganese	340207118413301
manganese	344759118221303
manganese	335943118042242
manganese	335013118142504
manganese	344814118231101
manganese	344828118372601
manganese	341838118065201
manganese	341732118171101
manganese	335943118042225
manganese	343515118101401
manganese	340027118071904
manganese	344836118221108
manganese	335642118103704
manganese	335842118034103
manganese	344753118241701
manganese	335723118245501
manganese	334944118051601
manganese	344759118221302
manganese	340900117550001
manganese	340400117530001
manganese	335943118042213
manganese	344700118360001
manganese	340106118134804
manganese	335443118215501
manganese	335443118031903
manganese	344800118221301
p,p'-dde	335943118042215
p,p'-dde	11105410
p,p'-dde	340200118270001
p,p'-dde	340618117573401
p,p'-dde	335112118090406
p,p'-dde	334445118125301
p,p'-dde	335943118042218
p,p'-dde	335236118232105
p,p'-dde	343144117572901
p,p'-dde	335524118152003
p,p'-dde	335555118204001
p,p'-dde	342300118040001
p,p'-dde	335943118042243
p,p'-dde	340400118230001
p,p'-dde	335943118042208
p,p'-dde	335524118152001
dieldrin	344910117532402
dieldrin	343522118095701
dieldrin	334944118203305
dieldrin	335258118002403
dieldrin	344000118250001
dieldrin	334657118160002
dieldrin	340156118410601
dieldrin	340235118295901
dieldrin	335943118042213
dieldrin	335609118000102
dieldrin	335849118112204
dieldrin	340400117530001
dieldrin	11080000
dieldrin	341400118130001
dieldrin	344849117545801
dieldrin	340624117434301
dieldrin	341900117490001
dieldrin	343523118095501
dieldrin	334445118125301
dieldrin	335943118042224
dieldrin	344751118241911
dieldrin	340205118410101
dieldrin	335921118043001
dieldrin	335943118042207
dieldrin	335235118175901
dieldrin	336626118255150
dieldrin	335943118042206
dieldrin	341900118070001
dieldrin	341000118220001
dieldrin	340027118071903
dieldrin	341732118171101
dieldrin	335440118081101
dieldrin	344759118221302
dieldrin	342400117490001
dieldrin	335943118042247
dieldrin	334657118160001
dieldrin	335033118193104
dieldrin	335013118142502
dieldrin	335752118080201
dieldrin	340715118055401
dieldrin	334657118160004
dieldrin	335943118042227
dieldrin	334747118132303
dieldrin	341900118190002
dieldrin	333420118060501
dieldrin	334737118101901
dieldrin	335555118204001
dieldrin	344910117533104
dieldrin	334841118140001
dieldrin	335943118042217
dieldrin	11105410
dieldrin	335235118175903
dieldrin	335712118054901
dieldrin	344752118241902
dieldrin	340300117480001
dieldrin	335723118245504
dieldrin	335435118115201
dieldrin	340230118410401
dieldrin	340652117504101
dieldrin	344000118270001
dieldrin	342000117580001
dieldrin	335100118120401
dieldrin	11105500
dieldrin	334747118132301
dieldrin	340157118413103
dieldrin	335208118073801
dieldrin	341844118294409
dieldrin	340000118120001
dieldrin	335209118082001
dieldrin	344751118241801
dieldrin	343800118300001
dieldrin	340027118071901
dieldrin	335943118042214
dieldrin	340900118170001
dieldrin	340552117584003
dieldrin	340040118100904
dieldrin	334657118160005
dieldrin	340655118451801
dieldrin	343820118050103
dieldrin	335801118213104
dieldrin	340233118011301
dieldrin	335943118042242
dieldrin	335943118042246
dieldrin	340000118210001
dieldrin	334837118085704
dieldrin	335529118065501
dieldrin	344835117531301
dieldrin	340400118240001
dieldrin	335943118042220
dieldrin	340400118050001
dieldrin	343000118210001
dieldrin	335352118044001
dieldrin	343100118190001
dieldrin	334445118125302
dieldrin	341400118030001
dieldrin	342200117430001
dieldrin	335943118042209
dieldrin	335943118042216
dieldrin	342045118215201
dieldrin	340900117550001
dieldrin	340155118410201
dieldrin	335943118042225
dieldrin	335545118061106
dieldrin	340400118230001
dieldrin	342240117495401
dieldrin	340703117421901
dieldrin	335030118070001
dieldrin	335943118042231
dieldrin	341800118010001
dieldrin	344729118224304
dieldrin	343244118305801
dieldrin	341100118130001
dieldrin	335801118213101
dieldrin	335800118230001
dieldrin	335314118223801
dieldrin	335555118204005
dieldrin	334615118131001
dieldrin	343515118101401
dieldrin	335235118175904
dieldrin	341423117530201
dieldrin	340205118405901
dieldrin	334836118061201
dieldrin	335943118042219
dieldrin	340303117434701
dieldrin	335744118035101
dieldrin	341735118112101
dieldrin	343713117485101
dieldrin	342900118190001
dieldrin	344700118360001
dieldrin	335333118140605
dieldrin	340800117460001
dieldrin	334802118141804
dieldrin	343717118063601
dieldrin	344728118224201
dieldrin	335013118142501
dieldrin	340200118270001
dieldrin	344751118241903
dieldrin	342800118280001
dieldrin	342643117505201
dieldrin	344751118241802
dieldrin	334841118140002
dieldrin	335938118110501
dieldrin	344753118241801
dieldrin	10278300
dieldrin	343000118270001
dieldrin	340700117560001
dieldrin	335943118042205
dieldrin	340333117431001
dieldrin	340112118033701
dieldrin	342200118100001
dieldrin	335236118232101
dieldrin	340027118071906
dieldrin	341100118240001
dieldrin	335719118101501
dieldrin	340203118410701
dieldrin	344910117533105
dieldrin	335524118152004
dieldrin	340700118130001
dieldrin	344415118130301
dieldrin	340208118410101
dieldrin	11104000
dieldrin	334737118101903
dieldrin	340156118411401
dieldrin	344200118330001
dieldrin	342526118322101
dieldrin	341838118065201
dieldrin	335859118045001
dieldrin	340157118413102
dieldrin	335943118042223
dieldrin	335858118183301
dieldrin	343932118144001
dieldrin	335829118065206
dieldrin	344248118074701
dieldrin	335047118061601
dieldrin	342600118170001
dieldrin	335943118042201
dieldrin	340205118405301
dieldrin	335801118213103
dieldrin	344400118350001
dieldrin	340554118025901
dieldrin	335818118051201
dieldrin	344600118160001
dieldrin	342505118053701
dieldrin	335524118152002
dieldrin	340040118100901
dieldrin	335126118155803
dieldrin	335524118152003
335112118090404	vanadium
335112118090404	nickel
335112118090404	molybdenum
335112118090404	strontium
335112118090404	thallium
335112118090406	vanadium
335112118090406	lindane
335112118090406	toxaphene
335112118090406	atrazine
335112118090406	barium
335943118042215	antimony
335943118042215	perchlorate
335943118042215	endrin
335943118042220	vanadium
335943118042220	radium-228
335943118042220	iron
335943118042220	boron
335943118042229	vanadium
335943118042229	radium-226
335943118042229	radium-228
335943118042229	iron
335943118042229	strontium
335943118042243	nickel
335943118042243	lindane
335943118042243	p,p'-ddd
335943118042243	heptachlor epoxide
335943118042245	radium-228
335943118042245	iron
335943118042245	boron
335943118042245	beryllium
335943118042245	heptachlor epoxide
335943118042245	bisphenol a
335943118042246	vanadium
335943118042247	vanadium
335943118042247	radium-226
335943118042247	radium-228
335943118042247	boron
335943118042247	aluminum
335943118042247	antimony
335943118042247	mercury
335943118042247	p,p'-ddt
335943118042247	heptachlor
342420118402201	radium-226
344005118081801	vanadium
344005118081801	boron
344005118081801	aluminum
335517118081302	boron
335517118081306	vanadium
344910117533104	radium-226
344910117533105	radium-226
11103000	vanadium
11103000	radium-226
11103000	radium-228
11103000	iron
11103000	nickel
11103000	beryllium
11103010	radium-228
11103010	iron
11103010	boron
11103010	beryllium
11103010	mercury
11103010	aldrin
340158118412401	radium-226
340158118412401	iron
340155118410201	radium-226
340205118405901	vanadium
340156118410601	vanadium
344836118221104	radium-226
344836118221104	radium-228
344836118221108	boron
340203118410701	radium-228
344751118241903	vanadium
344751118241911	iron
344751118241911	boron
beryllium	341100118130001
beryllium	344700118360001
beryllium	335943118042227
beryllium	340835118055401
beryllium	335555118204001
beryllium	340248118352401
beryllium	341000118220001
beryllium	335236118232101
beryllium	334445118125302
beryllium	335900118220001
beryllium	335943118042201
vanadium	335302118072201
vanadium	335235118175901
vanadium	11105410
vanadium	344400118350001
vanadium	341100118240001
vanadium	335643118105801
vanadium	342900118190001
vanadium	344752118241902
vanadium	334815118184704
vanadium	343100118190001
vanadium	335524118152004
vanadium	340624117434301
vanadium	344751118241901
vanadium	340652117504101
vanadium	335013118142504
vanadium	335112118090401
vanadium	334657118160002
vanadium	335801118213101
vanadium	343244118305801
vanadium	335943118042219
vanadium	344120118081301
vanadium	340040118100901
vanadium	340112118033701
vanadium	335943118042216
vanadium	335333118140601
vanadium	335943118042202
vanadium	335800118230001
vanadium	340303117434701
vanadium	335209118080101
vanadium	335921118043001
vanadium	342526118322101
vanadium	340700117560001
vanadium	335801118213103
vanadium	335112118090405
vanadium	335209118082001
vanadium	340931118062901
vanadium	344000118270001
vanadium	340742118144801
vanadium	335943118042224
vanadium	335943118042228
vanadium	344200118141001
vanadium	335943118042209
vanadium	343800118300001
vanadium	335013118142502
vanadium	341900118190002
vanadium	335943118042217
vanadium	335943118042244
vanadium	334944118203304
vanadium	340800117460001
vanadium	341732118171101
vanadium	344753118241801
vanadium	343139118314301
vanadium	343122118024401
vanadium	335900118220001
vanadium	343000118270001
vanadium	344835117531301
vanadium	335400118070001
vanadium	340554118025901
vanadium	335716118135101
vanadium	344729118224301
vanadium	342000117590001
vanadium	335943118042205
vanadium	340208118410701
vanadium	343523118095501
vanadium	11105500
vanadium	334944118203301
vanadium	335943118042214
vanadium	342800118280001
vanadium	335938118110501
vanadium	340027118071901
vanadium	340835118055401
vanadium	335943118042225
vanadium	340248118352401
vanadium	343953118041901
vanadium	335943118042403
vanadium	335943118042212
vanadium	334815118184702
vanadium	334837118085701
vanadium	335943118042210
vanadium	344000118250001
vanadium	335314118142901
nickel	11104000
nickel	340800117460001
nickel	335900118220001
nickel	342526118322101
nickel	11105410
nickel	344000118250001
nickel	334944118203304
nickel	11098000
nickel	340703117421901
nickel	344751118241802
nickel	340552117584003
nickel	335100118120404
nickel	335943118042204
nickel	340652117504101
nickel	335435118115201
nickel	340835118055401
nickel	340040118100901
nickel	341900118190002
nickel	335943118042218
nickel	344834118151401
molybdenum	340233118011301
molybdenum	342200117430001
molybdenum	343144117572901
molybdenum	341100118130001
molybdenum	335112118090402
molybdenum	11104000
molybdenum	335900118220001
molybdenum	340552117584003
molybdenum	340200118270001
molybdenum	335236118232105
molybdenum	344751118241901
molybdenum	335236118232101
molybdenum	340742118144801
molybdenum	340248118352401
molybdenum	341000118220001
molybdenum	343222117552901
lindane	340152118273601
lindane	11105500
lindane	344753118241701
lindane	343932118144001
lindane	335236118232105
chlorothalonil	11105500
aldicarb	340205118405301
aldicarb	11105500
aluminum	335236118232105
aluminum	340652117504101
aluminum	344834118151401
aluminum	334737118101901
aluminum	343222117552901
aluminum	344751118241802
aluminum	340205118405301
aluminum	344753118241601
aluminum	340400118240001
aluminum	335555118204003
aluminum	340800117460001
aluminum	335943118042226
aluminum	335100118120401
aluminum	335849118112201
aluminum	335943118042218
aluminum	340835118055401
aluminum	336626118255150
aluminum	335943118042211
aluminum	343713117485101
aluminum	340152118273601
aluminum	335524118152003
aluminum	340148118030901
aluminum	344752118241902
aluminum	335555118204001
aluminum	10278300
aluminum	335943118042227
aluminum	335943118042228
aluminum	341300118243801
aluminum	335440118081101
aluminum	343600118260001
strontium	343222117552901
strontium	342632118084501
strontium	340333117431001
strontium	334944118203301
strontium	335900118220001
strontium	341200118240001
strontium	341732118171101
strontium	335013118142503
strontium	342200117430001
strontium	344700118360001
strontium	335943118042208
strontium	335943118042226
strontium	335013118142501
strontium	335524118152003
strontium	340742118144801
iron	335100118120401
iron	341100118092001
iron	335524118152003
iron	344751118241901
iron	344700118360001
iron	340303117434701
iron	341100118010001
iron	335943118042403
iron	335100118120404
iron	344835117531302
iron	343331118014901
iron	344729118224301
iron	335236118232105
iron	341200118240001
iron	342200118100001
iron	344752118241902
iron	340800118160001
iron	340900117550001
iron	344120118081301
iron	340400118240001
iron	340235118295901
iron	334445118125301
iron	344753118241601
iron	344000118250001
iron	340152118273601
iron	341900117490001
iron	11098000
iron	335943118042221
iron	344834118151401
iron	343932118144001
iron	342505118053701
iron	335800118230001
iron	335943118042227
iron	335817118051301
iron	344415118130301
iron	340400117530001
iron	336626118255150
iron	344753118241701
iron	340040118100901
iron	334815118184701
iron	335314118142901
iron	340655118451801
iron	335013118142504
iron	341000118220001
iron	335013118142501
iron	335112118090405
iron	335943118042211
iron	340835118055401
iron	335524118152002
iron	11105410
iron	340900118170001
iron	341100118130001
iron	344849117545801
iron	344125118075801
mercury	335943118042201
mercury	340655118451801
mercury	335524118152001
mercury	340303117434701
mercury	340607118034801
mercury	344753118241701
selenium	11105500
selenium	340248118352401
boron	341200118240001
boron	335943118042218
boron	335013118142504
boron	335943118042244
boron	344600118160001
boron	343222117552901
boron	335943118042223
boron	340333117431001
boron	335524118152002
boron	340652117504101
boron	344753118241601
boron	344752118241902
boron	11105500
boron	344729118224301
boron	341000118220001
boron	335716118135101
boron	341100118092001
boron	344834118151401
boron	343713117485101
boron	340040118100901
boron	335013118142503
boron	335943118042204
boron	335744118035101
boron	340148118030901
boron	335712118054901
boron	11104000
boron	335100118120404
boron	340233118011301
boron	335236118232101
boron	335524118152003
boron	11105410
boron	340800118160001
boron	340703117421901
boron	341900118190002
boron	11098000
boron	335013118142501
boron	334445118125302
boron	335524118152004
boron	335801118213101
boron	340300117480001
boron	335943118042221
boron	335555118204003
boron	342200117430001
boron	11080880
boron	340040118100904
boron	340205118405301
boron	341800118010001
boron	335943118042201
boron	335943118042226
boron	334837118085701
antimony	344125118075801
antimony	11098000
antimony	343144117572901
antimony	335943118042244
antimony	340400118230001
antimony	335555118204003
antimony	334445118125301
antimony	335013118142503
antimony	340333117431001
antimony	340303117434701
antimony	335112118090405
antimony	340607118034801
antimony	335013118142504
antimony	342300118040001
antimony	344751118241901
antimony	342526118322101
antimony	344200118330001
334815118184702	radium-226
334836118061201	radium-228
335100118120401	radium-226
335112118090401	radium-228
335112118090402	radium-226
335112118090402	radium-228
335112118090405	radium-228
335209118082001	radium-226
335431118173101	radium-226
335440118081101	radium-226
335524118152001	radium-226
335524118152002	perchlorate
335524118152004	radium-228
335643118105801	radium-226
335712118054901	p,p'-ddd
335712118054901	atrazine
335801118213101	radium-226
335801118213103	pcbs
335817118051301	radium-228
335817118051301	p,p'-ddt
335817118051301	aldrin
335943118042204	radium-228
335943118042204	perchlorate
335943118042205	radium-226
335943118042208	endrin
335943118042209	radium-228
335943118042210	radium-226
335943118042210	radium-228
335943118042212	radium-226
335943118042212	radium-228
335943118042213	radium-226
335943118042216	radium-226
335943118042217	radium-226
335943118042218	radium-226
335943118042219	radium-228
335943118042221	radium-228
335943118042226	radium-226
340040118100901	aldrin
340040118100901	p,p'-ddd
340040118100901	heptachlor
340040118100901	heptachlor epoxide
340040118100904	radium-226
340148118030901	radium-226
340148118030901	radium-228
340303117434701	radium-226
340303117434701	perchlorate
340321118000501	radium-228
340333117431001	radium-226
340333117431001	radium-228
340333117431001	p,p'-ddd
340552117584003	perchlorate
340618117573401	radium-228
340618117573401	p,p'-ddt
340618117573401	pcbs
340652117504101	perchlorate
340703117421901	radium-226
340703117421901	radium-228
340715118055401	radium-228
340742118144801	radium-226
340742118144801	perchlorate
340835118055401	radium-226
340835118055401	radium-228
340835118055401	p,p'-ddd
343122118024401	radium-226
343144117572901	radium-226
343144117572901	radium-228
343331118014901	radium-226
343331118014901	radium-228
343717118063601	radium-226
343717118063601	radium-228
343932118144001	radium-226
343953118041901	radium-226
343953118041901	radium-228
344120118081301	radium-226
344120118081301	radium-228
344125118075801	radium-226
344125118075801	radium-228
344835117531301	radium-228
344835117531302	radium-228
344835117531303	radium-228
335013118142501	radium-228
335013118142504	perchlorate
334615118131001	radium-226
334615118131002	radium-226
334615118131002	radium-228
340152118273601	perchlorate
340152118273601	toxaphene
340152118273601	heptachlor epoxide
340235118295901	radium-228
343139118314301	radium-226
344849117545801	radium-228
344415118130301	radium-228
340027118071901	radium-226
340027118071901	radium-228
334445118125301	radium-228
334445118125302	radium-228
334445118125302	perchlorate
334445118125302	thallium
334837118085701	radium-228
343222117552901	endrin
343713117485101	radium-228
334747118132304	radium-228
334737118101901	radium-226
334737118101901	pcbs
334737118101905	radium-228
11080880	radium-226
341100118240001	radium-226
340400117530001	perchlorate
340800118160001	radium-226
340800118160001	toxaphene
341000118220001	radium-226
341100118130001	radium-226
341100118130001	perchlorate
341300118243801	radium-228
341100118092001	radium-228
340700117560001	radium-228
341200118240001	radium-226
335800118230001	radium-226
335800118230001	radium-228
335900118220001	radium-226
335900118220001	perchlorate
340700118130001	radium-226
340400118230001	radium-228
344700118360001	radium-228
344600118160001	radium-226
344600118160001	radium-228
340106118134804	radium-226
334944118203301	radium-228
334944118203304	radium-226
334944118203304	radium-228
344729118224308	radium-228
344751118241901	radium-228
344751118241901	perchlorate
335236118232101	radium-228
335236118232101	pcbs
335236118232101	aldrin
335236118232101	toxaphene
335236118232101	prometon
335236118232105	radium-226
335236118232105	thallium
335236118232105	p,p'-ddt
335236118232105	aldrin
335236118232105	p,p'-ddd
335236118232106	radium-228
343300118280001	radium-228
342600118190001	radium-226
342600118190001	radium-228
342200117430001	perchlorate
342300117430001	radium-226
342300117430001	radium-228
341100118010001	radium-228
344730118224201	radium-226
344752118241901	radium-226
344752118241901	radium-228
344751118241802	radium-226
344751118241802	radium-228
344751118241802	toxaphene
344753118241701	radium-226
344753118241601	radium-226
335555118204001	radium-226
342632118084501	thallium
342632118084501	pcbs
342045118215201	radium-226
342144118181601	radium-226
335535118123905	radium-228
340205118405301	endrin
340205118405301	heptachlor
340205118405301	heptachlor epoxide
340205118405301	barium
340205118405301	metolachlor
340205118405301	1,4-dichlorobenzene
340205118405301	2-methylnaphthalene
340205118405301	fluoranthene
340205118405301	naphthalene
340205118405301	phenol
340205118405301	pyrene
340205118405301	alpha-hch
11104000	radium-226
11104000	thallium
11104000	p,p'-ddt
11104000	pcbs
11104000	endrin
11104000	atrazine
11104000	diazinon
11104000	isophorone
11105500	thallium
11105500	toxaphene
11105500	heptachlor
11105500	chlorpyrifos
11105500	carbazole
radium-226	11105410
radium-226	336626118255150
radium-228	334841118140002
radium-228	340655118451801
radium-228	11105410
atrazine	336626118255150
perchlorate	336626118255150
perchlorate	11105410
perchlorate	340655118451801
thallium	340655118451801
aldrin	340655118451801
p,p'-ddt	340655118451801
p,p'-ddt	336626118255150
endrin	340655118451801
heptachlor	340248118352401
heptachlor	336626118255150
heptachlor epoxide	336626118255150
pcbs	11105410
bromacil	340248118352401
